id,description,time,distance,frc,currentspeed,freeflowspeed,currenttraveltime,freeflowtraveltime,confidence,roadclosure,latitude,longitude,precip_mm,vis_km,wind_kph,condition_text
795,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-19 12:37:00,800,FRC4,22,29,261,198,1,false,10.758126036834728,106.67584372840122,0.0,10.0,22.0,Partly cloudy
796,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-19 12:37:00,700,FRC4,22,29,261,198,1,false,10.758483785091158,106.67667444278729,0.0,10.0,22.0,Partly cloudy
797,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-19 12:37:00,600,FRC4,22,29,261,198,1,false,10.758740916389923,106.67733446243443,0.0,10.0,22.0,Partly cloudy
798,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-19 12:37:00,500,FRC4,21,27,276,214,1,false,10.759121023128003,106.67817276325134,0.0,10.0,22.0,Partly cloudy
799,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-19 12:37:00,400,FRC4,21,27,276,214,1,false,10.759445231432741,106.6790186505005,0.0,10.0,22.0,Partly cloudy
800,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-19 12:37:00,300,FRC4,21,27,276,214,1,false,10.759784345493584,106.67986453775157,0.0,10.0,22.0,Partly cloudy
801,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-19 12:37:00,200,FRC4,21,27,276,214,1,false,10.76013091221701,106.68072559786684,0.0,10.0,22.0,Partly cloudy
802,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-19 12:37:00,100,FRC4,22,29,261,198,1,false,10.760458845955434,106.6815638986815,0.0,10.0,22.0,Partly cloudy
803,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-19 12:37:00,0,FRC4,22,29,261,198,1,false,10.760883668675298,106.6826449653469,0.0,10.0,22.0,Partly cloudy
804,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-07-19 13:18:00,500,FRC3,21,33,1195,760,1,false,10.765163027177051,106.68176325830919,0.0,10.0,18.4,Partly Cloudy
805,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-07-19 13:18:00,400,FRC3,21,33,1195,760,1,false,10.764283334954333,106.68210132878986,0.0,10.0,18.4,Partly Cloudy
806,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-07-19 13:18:00,300,FRC3,21,33,1195,760,1,false,10.763480856227291,106.68240386571111,0.0,10.0,18.4,Partly Cloudy
807,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-07-19 13:18:00,200,FRC3,21,33,1195,760,1,false,10.762642918836454,106.6827364596283,0.0,10.0,18.4,Partly Cloudy
808,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-07-19 13:18:00,100,FRC3,21,33,1195,760,1,false,10.7619261906941,106.68302613820323,0.0,10.0,18.4,Partly Cloudy
809,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-07-19 13:18:00,0,FRC3,21,33,1195,760,1,false,10.761156760056346,106.68331581677815,0.0,10.0,18.4,Partly Cloudy
810,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-19 13:18:00,700,FRC2,24,35,662,454,1,false,10.755556817425111,106.68578400873503,0.0,10.0,18.4,Partly Cloudy
811,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-19 13:18:00,600,FRC2,24,35,662,454,1,false,10.756358876280022,106.6853232069683,0.0,10.0,18.4,Partly Cloudy
812,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-19 13:18:00,500,FRC2,24,35,662,454,1,false,10.757138847709548,106.684944289696,0.0,10.0,18.4,Partly Cloudy
813,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-19 13:18:00,400,FRC2,24,35,662,454,1,false,10.757963133528543,106.68463303622572,0.0,10.0,18.4,Partly Cloudy
814,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-19 13:18:00,300,FRC2,24,35,662,454,1,false,10.758623446871004,106.68435335919212,0.0,10.0,18.4,Partly Cloudy
815,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-19 13:18:00,200,FRC6,17,26,998,652,1,false,10.759478749919925,106.68406917123804,0.0,10.0,18.4,Partly Cloudy
816,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-19 13:18:00,100,FRC2,24,35,662,454,1,false,10.760311892549737,106.68371280856688,0.0,10.0,18.4,Partly Cloudy
817,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-19 13:18:00,0,FRC2,24,35,662,454,1,false,10.761189348756318,106.68340155509297,0.0,10.0,18.4,Partly Cloudy
818,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-19 13:18:00,1000,FRC4,22,28,261,205,1,false,10.757533515349062,106.67414436746735,0.0,10.0,18.4,Partly Cloudy
819,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-19 13:18:00,900,FRC4,22,28,261,205,1,false,10.757824186413304,106.67502060044893,0.0,10.0,18.4,Partly Cloudy
820,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-19 13:18:00,800,FRC4,22,28,261,205,1,false,10.758126036834728,106.67584372840122,0.0,10.0,18.4,Partly Cloudy
821,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-19 13:18:00,700,FRC4,22,28,261,205,1,false,10.758483785091158,106.67667444278729,0.0,10.0,18.4,Partly Cloudy
822,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-19 13:18:00,600,FRC4,22,28,261,205,1,false,10.758740916389923,106.67733446243443,0.0,10.0,18.4,Partly Cloudy
823,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-19 13:18:00,500,FRC4,23,28,252,207,1,false,10.759121023128003,106.67817276325134,0.0,10.0,18.4,Partly Cloudy
824,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-19 13:18:00,400,FRC4,23,28,252,207,1,false,10.759445231432741,106.6790186505005,0.0,10.0,18.4,Partly Cloudy
825,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-19 13:18:00,300,FRC4,23,28,252,207,1,false,10.759784345493584,106.67986453775157,0.0,10.0,18.4,Partly Cloudy
826,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-19 13:18:00,200,FRC4,23,28,252,207,1,false,10.76013091221701,106.68072559786684,0.0,10.0,18.4,Partly Cloudy
827,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-19 13:18:00,100,FRC4,22,28,261,205,1,false,10.760458845955434,106.6815638986815,0.0,10.0,18.4,Partly Cloudy
828,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-19 13:18:00,0,FRC4,22,28,261,205,1,false,10.760883668675298,106.6826449653469,0.0,10.0,18.4,Partly Cloudy
829,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-07-19 16:13:00,500,FRC3,33,33,760,760,1,false,10.765163027177051,106.68176325830919,0.09,10.0,21.2,Patchy rain nearby
830,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-07-19 16:13:00,400,FRC3,33,33,760,760,1,false,10.764283334954333,106.68210132878986,0.09,10.0,21.2,Patchy rain nearby
831,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-07-19 16:13:00,300,FRC3,33,33,760,760,1,false,10.763480856227291,106.68240386571111,0.09,10.0,21.2,Patchy rain nearby
832,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-07-19 16:13:00,200,FRC3,33,33,760,760,1,false,10.762642918836454,106.6827364596283,0.09,10.0,21.2,Patchy rain nearby
833,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-07-19 16:13:00,100,FRC3,33,33,760,760,1,false,10.7619261906941,106.68302613820323,0.09,10.0,21.2,Patchy rain nearby
834,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-07-19 16:13:00,0,FRC3,33,33,760,760,1,false,10.761156760056346,106.68331581677815,0.09,10.0,21.2,Patchy rain nearby
835,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-19 16:13:00,700,FRC2,35,35,454,454,1,false,10.755556817425111,106.68578400873503,0.09,10.0,21.2,Patchy rain nearby
836,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-19 16:13:00,600,FRC2,35,35,454,454,1,false,10.756358876280022,106.6853232069683,0.09,10.0,21.2,Patchy rain nearby
837,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-19 16:13:00,500,FRC2,35,35,454,454,1,false,10.757138847709548,106.684944289696,0.09,10.0,21.2,Patchy rain nearby
838,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-19 16:13:00,400,FRC2,35,35,454,454,1,false,10.757963133528543,106.68463303622572,0.09,10.0,21.2,Patchy rain nearby
839,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-19 16:13:00,300,FRC2,35,35,454,454,1,false,10.758623446871004,106.68435335919212,0.09,10.0,21.2,Patchy rain nearby
840,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-19 16:13:00,200,FRC6,27,27,628,628,1,false,10.759478749919925,106.68406917123804,0.09,10.0,21.2,Patchy rain nearby
841,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-19 16:13:00,100,FRC2,35,35,454,454,1,false,10.760311892549737,106.68371280856688,0.09,10.0,21.2,Patchy rain nearby
842,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-19 16:13:00,0,FRC2,35,35,454,454,1,false,10.761189348756318,106.68340155509297,0.09,10.0,21.2,Patchy rain nearby
843,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-19 16:13:00,1000,FRC4,29,29,198,198,1,false,10.757533515349062,106.67414436746735,0.09,10.0,21.2,Patchy rain nearby
844,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-19 16:13:00,900,FRC4,29,29,198,198,1,false,10.757824186413304,106.67502060044893,0.09,10.0,21.2,Patchy rain nearby
845,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-19 16:13:00,800,FRC4,29,29,198,198,1,false,10.758126036834728,106.67584372840122,0.09,10.0,21.2,Patchy rain nearby
846,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-19 16:13:00,700,FRC4,29,29,198,198,1,false,10.758483785091158,106.67667444278729,0.09,10.0,21.2,Patchy rain nearby
847,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-19 16:13:00,600,FRC4,29,29,198,198,1,false,10.758740916389923,106.67733446243443,0.09,10.0,21.2,Patchy rain nearby
848,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-19 16:13:00,500,FRC4,19,28,305,207,0.9919,false,10.759121023128003,106.67817276325134,0.09,10.0,21.2,Patchy rain nearby
849,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-19 16:13:00,400,FRC4,19,28,305,207,0.9919,false,10.759445231432741,106.6790186505005,0.09,10.0,21.2,Patchy rain nearby
850,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-19 16:13:00,300,FRC4,19,28,305,207,0.9919,false,10.759784345493584,106.67986453775157,0.09,10.0,21.2,Patchy rain nearby
851,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-19 16:13:00,200,FRC4,19,28,305,207,0.9919,false,10.76013091221701,106.68072559786684,0.09,10.0,21.2,Patchy rain nearby
852,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-19 16:13:00,100,FRC4,29,29,198,198,1,false,10.760458845955434,106.6815638986815,0.09,10.0,21.2,Patchy rain nearby
853,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-19 16:13:00,0,FRC4,29,29,198,198,1,false,10.760883668675298,106.6826449653469,0.09,10.0,21.2,Patchy rain nearby
854,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-07-19 16:39:00,500,FRC3,33,33,760,760,1,false,10.765163027177051,106.68176325830919,0.0,10.0,19.1,Clear
855,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-07-19 16:39:00,400,FRC3,33,33,760,760,1,false,10.764283334954333,106.68210132878986,0.0,10.0,19.1,Clear
856,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-07-19 16:39:00,300,FRC3,33,33,760,760,1,false,10.763480856227291,106.68240386571111,0.0,10.0,19.1,Clear
857,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-07-19 16:39:00,200,FRC3,33,33,760,760,1,false,10.762642918836454,106.6827364596283,0.0,10.0,19.1,Clear
858,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-07-19 16:39:00,100,FRC3,33,33,760,760,1,false,10.7619261906941,106.68302613820323,0.0,10.0,19.1,Clear
859,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-07-19 16:39:00,0,FRC3,33,33,760,760,1,false,10.761156760056346,106.68331581677815,0.0,10.0,19.1,Clear
860,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-19 16:40:00,700,FRC2,27,34,589,467,1,false,10.755556817425111,106.68578400873503,0.0,10.0,19.1,Clear
861,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-19 16:40:00,600,FRC2,27,34,589,467,1,false,10.756358876280022,106.6853232069683,0.0,10.0,19.1,Clear
862,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-19 16:40:00,500,FRC2,27,34,589,467,1,false,10.757138847709548,106.684944289696,0.0,10.0,19.1,Clear
863,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-19 16:40:00,400,FRC2,27,34,589,467,1,false,10.757963133528543,106.68463303622572,0.0,10.0,19.1,Clear
864,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-19 16:40:00,300,FRC2,27,34,589,467,1,false,10.758623446871004,106.68435335919212,0.0,10.0,19.1,Clear
865,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-19 16:40:00,200,FRC6,27,27,628,628,1,false,10.759478749919925,106.68406917123804,0.0,10.0,19.1,Clear
866,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-19 16:40:00,100,FRC2,27,34,589,467,1,false,10.760311892549737,106.68371280856688,0.0,10.0,19.1,Clear
867,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-19 16:40:00,0,FRC2,27,34,589,467,1,false,10.761189348756318,106.68340155509297,0.0,10.0,19.1,Clear
868,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-19 16:40:00,1000,FRC4,29,29,198,198,1,false,10.757533515349062,106.67414436746735,0.0,10.0,19.1,Clear
869,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-19 16:40:00,900,FRC4,29,29,198,198,1,false,10.757824186413304,106.67502060044893,0.0,10.0,19.1,Clear
870,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-19 16:40:00,800,FRC4,29,29,198,198,1,false,10.758126036834728,106.67584372840122,0.0,10.0,19.1,Clear
871,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-19 16:40:00,700,FRC4,29,29,198,198,1,false,10.758483785091158,106.67667444278729,0.0,10.0,19.1,Clear
872,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-19 16:40:00,600,FRC4,29,29,198,198,1,false,10.758740916389923,106.67733446243443,0.0,10.0,19.1,Clear
873,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-19 16:40:00,500,FRC4,28,28,207,207,1,false,10.759121023128003,106.67817276325134,0.0,10.0,19.1,Clear
874,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-19 16:40:00,400,FRC4,28,28,207,207,1,false,10.759445231432741,106.6790186505005,0.0,10.0,19.1,Clear
875,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-19 16:40:00,300,FRC4,28,28,207,207,1,false,10.759784345493584,106.67986453775157,0.0,10.0,19.1,Clear
876,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-19 16:40:00,200,FRC4,28,28,207,207,1,false,10.76013091221701,106.68072559786684,0.0,10.0,19.1,Clear
877,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-19 16:40:00,100,FRC4,29,29,198,198,1,false,10.760458845955434,106.6815638986815,0.0,10.0,19.1,Clear
878,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-19 16:40:00,0,FRC4,29,29,198,198,1,false,10.760883668675298,106.6826449653469,0.0,10.0,19.1,Clear
879,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-07-19 16:55:00,500,FRC3,33,33,760,760,1,false,10.765163027177051,106.68176325830919,0.0,10.0,19.1,Clear
880,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-07-19 16:55:00,400,FRC3,33,33,760,760,1,false,10.764283334954333,106.68210132878986,0.0,10.0,19.1,Clear
881,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-07-19 16:55:00,300,FRC3,33,33,760,760,1,false,10.763480856227291,106.68240386571111,0.0,10.0,19.1,Clear
882,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-07-19 16:55:00,200,FRC3,33,33,760,760,1,false,10.762642918836454,106.6827364596283,0.0,10.0,19.1,Clear
883,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-07-19 16:55:00,100,FRC3,33,33,760,760,1,false,10.7619261906941,106.68302613820323,0.0,10.0,19.1,Clear
884,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-07-19 16:55:00,0,FRC3,33,33,760,760,1,false,10.761156760056346,106.68331581677815,0.0,10.0,19.1,Clear
885,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-19 16:55:00,700,FRC2,35,35,454,454,1,false,10.755556817425111,106.68578400873503,0.0,10.0,19.1,Clear
886,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-19 16:55:00,600,FRC2,35,35,454,454,1,false,10.756358876280022,106.6853232069683,0.0,10.0,19.1,Clear
887,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-19 16:55:00,500,FRC2,35,35,454,454,1,false,10.757138847709548,106.684944289696,0.0,10.0,19.1,Clear
888,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-19 16:55:00,400,FRC2,35,35,454,454,1,false,10.757963133528543,106.68463303622572,0.0,10.0,19.1,Clear
889,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-19 16:55:00,300,FRC2,35,35,454,454,1,false,10.758623446871004,106.68435335919212,0.0,10.0,19.1,Clear
890,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-19 16:55:00,200,FRC6,27,27,628,628,1,false,10.759478749919925,106.68406917123804,0.0,10.0,19.1,Clear
891,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-19 16:55:00,100,FRC2,35,35,454,454,1,false,10.760311892549737,106.68371280856688,0.0,10.0,19.1,Clear
892,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-19 16:55:00,0,FRC2,35,35,454,454,1,false,10.761189348756318,106.68340155509297,0.0,10.0,19.1,Clear
893,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-19 16:55:00,1000,FRC4,29,29,198,198,1,false,10.757533515349062,106.67414436746735,0.0,10.0,19.1,Clear
894,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-19 16:55:00,900,FRC4,29,29,198,198,1,false,10.757824186413304,106.67502060044893,0.0,10.0,19.1,Clear
895,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-19 16:55:00,800,FRC4,29,29,198,198,1,false,10.758126036834728,106.67584372840122,0.0,10.0,19.1,Clear
896,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-19 16:55:00,700,FRC4,29,29,198,198,1,false,10.758483785091158,106.67667444278729,0.0,10.0,19.1,Clear
897,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-19 16:55:00,600,FRC4,29,29,198,198,1,false,10.758740916389923,106.67733446243443,0.0,10.0,19.1,Clear
898,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-19 16:55:00,500,FRC4,28,28,207,207,1,false,10.759121023128003,106.67817276325134,0.0,10.0,19.1,Clear
899,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-19 16:55:00,400,FRC4,28,28,207,207,1,false,10.759445231432741,106.6790186505005,0.0,10.0,19.1,Clear
900,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-19 16:55:00,300,FRC4,28,28,207,207,1,false,10.759784345493584,106.67986453775157,0.0,10.0,19.1,Clear
901,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-19 16:55:00,200,FRC4,28,28,207,207,1,false,10.76013091221701,106.68072559786684,0.0,10.0,19.1,Clear
902,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-19 16:55:00,100,FRC4,29,29,198,198,1,false,10.760458845955434,106.6815638986815,0.0,10.0,19.1,Clear
903,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-19 16:55:00,0,FRC4,29,29,198,198,1,false,10.760883668675298,106.6826449653469,0.0,10.0,19.1,Clear
904,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-07-19 17:11:00,500,FRC3,33,33,760,760,1,false,10.765163027177051,106.68176325830919,0.0,10.0,16.9,Partly Cloudy
905,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-07-19 17:11:00,400,FRC3,33,33,760,760,1,false,10.764283334954333,106.68210132878986,0.0,10.0,16.9,Partly Cloudy
906,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-07-19 17:11:00,300,FRC3,33,33,760,760,1,false,10.763480856227291,106.68240386571111,0.0,10.0,16.9,Partly Cloudy
907,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-07-19 17:11:00,200,FRC3,33,33,760,760,1,false,10.762642918836454,106.6827364596283,0.0,10.0,16.9,Partly Cloudy
908,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-07-19 17:11:00,100,FRC3,33,33,760,760,1,false,10.7619261906941,106.68302613820323,0.0,10.0,16.9,Partly Cloudy
909,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-07-19 17:11:00,0,FRC3,33,33,760,760,1,false,10.761156760056346,106.68331581677815,0.0,10.0,16.9,Partly Cloudy
910,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-19 17:11:00,700,FRC2,35,35,454,454,1,false,10.755556817425111,106.68578400873503,0.0,10.0,16.9,Partly Cloudy
911,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-19 17:11:00,600,FRC2,35,35,454,454,1,false,10.756358876280022,106.6853232069683,0.0,10.0,16.9,Partly Cloudy
912,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-19 17:11:00,500,FRC2,35,35,454,454,1,false,10.757138847709548,106.684944289696,0.0,10.0,16.9,Partly Cloudy
913,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-19 17:11:00,400,FRC2,35,35,454,454,1,false,10.757963133528543,106.68463303622572,0.0,10.0,16.9,Partly Cloudy
914,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-19 17:11:00,300,FRC2,35,35,454,454,1,false,10.758623446871004,106.68435335919212,0.0,10.0,16.9,Partly Cloudy
915,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-19 17:11:00,200,FRC6,27,27,628,628,1,false,10.759478749919925,106.68406917123804,0.0,10.0,16.9,Partly Cloudy
916,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-19 17:11:00,100,FRC2,35,35,454,454,1,false,10.760311892549737,106.68371280856688,0.0,10.0,16.9,Partly Cloudy
917,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-19 17:11:00,0,FRC2,35,35,454,454,1,false,10.761189348756318,106.68340155509297,0.0,10.0,16.9,Partly Cloudy
918,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-19 17:11:00,1000,FRC4,24,29,239,198,1,false,10.757533515349062,106.67414436746735,0.0,10.0,16.9,Partly Cloudy
919,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-19 17:11:00,900,FRC4,24,29,239,198,1,false,10.757824186413304,106.67502060044893,0.0,10.0,16.9,Partly Cloudy
920,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-19 17:11:00,800,FRC4,24,29,239,198,1,false,10.758126036834728,106.67584372840122,0.0,10.0,16.9,Partly Cloudy
