id,description,time,distance,frc,currentspeed,freeflowspeed,currenttraveltime,freeflowtraveltime,confidence,roadclosure,latitude,longitude,precip_mm,vis_km,wind_kph,condition_text,delay_time,hour,date,distance_bin,time_slot,condition_text_vn,precip_mm_bin,wind_kph_bin,vis_km_bin,x_img,y_img
1747,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-21 16:45:00,600,FRC4,29,29,198,198,1,False,10.758740916389923,106.67733446243443,0.0,10.0,16.9,Partly Cloudy,0,16,2025-07-21,Xa,16:00 - 17:00,Trời ít mây,Không mưa (0),Gió vừa (11 - 20),Trung bình (6 - 10),226.824,354.57599999999996
1748,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-21 16:45:00,500,FRC4,22,28,263,207,0.979651,False,10.759121023128003,106.67817276325134,0.0,10.0,16.9,Partly Cloudy,56,16,2025-07-21,Trung bình,16:00 - 17:00,Trời ít mây,Không mưa (0),Gió vừa (11 - 20),Trung bình (6 - 10),270.91999999999996,338.064
1749,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-21 16:45:00,400,FRC4,22,28,263,207,0.979651,False,10.759445231432741,106.6790186505005,0.0,10.0,16.9,Partly Cloudy,56,16,2025-07-21,Trung bình,16:00 - 17:00,Trời ít mây,Không mưa (0),Gió vừa (11 - 20),Trung bình (6 - 10),309.504,325.67999999999995
1750,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-21 16:45:00,300,FRC4,22,28,263,207,0.979651,False,10.759784345493584,106.67986453775157,0.0,10.0,16.2,Partly Cloudy,56,16,2025-07-21,Trung bình,16:00 - 17:00,Trời ít mây,Không mưa (0),Gió vừa (11 - 20),Trung bình (6 - 10),348.088,309.168
1751,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-21 16:45:00,200,FRC4,22,28,263,207,0.979651,False,10.76013091221701,106.68072559786684,0.0,10.0,16.9,Partly Cloudy,56,16,2025-07-21,Gần,16:00 - 17:00,Trời ít mây,Không mưa (0),Gió vừa (11 - 20),Trung bình (6 - 10),392.18399999999997,292.656
1752,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-21 16:45:00,100,FRC4,29,29,198,198,1,False,10.760458845955434,106.6815638986815,0.0,10.0,16.2,Partly Cloudy,0,16,2025-07-21,Gần,16:00 - 17:00,Trời ít mây,Không mưa (0),Gió vừa (11 - 20),Trung bình (6 - 10),430.76800000000003,280.27200000000005
1753,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-07-21 16:45:00,0,FRC4,29,29,198,198,1,False,10.760883668675298,106.6826449653469,0.0,10.0,16.9,Partly Cloudy,0,16,2025-07-21,,16:00 - 17:00,Trời ít mây,Không mưa (0),Gió vừa (11 - 20),Trung bình (6 - 10),480.376,263.76
1829,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-07-22 06:24:00,500,FRC3,24,33,1046,760,1,False,10.765163027177051,106.68176325830919,0.0,10.0,29.2,Partly cloudy,286,6,2025-07-22,Trung bình,6:00 - 7:59,Trời ít mây,Không mưa (0),Gió mạnh (> 20),Trung bình (6 - 10),436.28000000000003,78.0
1830,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-07-22 06:24:00,400,FRC3,24,33,1046,760,1,False,10.764283334954333,106.68210132878986,0.0,10.0,29.2,Partly cloudy,286,6,2025-07-22,Trung bình,6:00 - 7:59,Trời ít mây,Không mưa (0),Gió mạnh (> 20),Trung bình (6 - 10),452.81600000000003,115.15199999999999
1831,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-07-22 06:24:00,300,FRC3,24,33,1046,760,1,False,10.763480856227291,106.68240386571111,0.0,10.0,29.2,Partly cloudy,286,6,2025-07-22,Trung bình,6:00 - 7:59,Trời ít mây,Không mưa (0),Gió mạnh (> 20),Trung bình (6 - 10),469.35200000000003,152.30400000000003
1832,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-07-22 06:24:00,200,FRC3,24,33,1046,760,1,False,10.762642918836454,106.6827364596283,0.0,10.0,29.2,Partly cloudy,286,6,2025-07-22,Gần,6:00 - 7:59,Trời ít mây,Không mưa (0),Gió mạnh (> 20),Trung bình (6 - 10),485.88800000000003,185.328
1833,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-07-22 06:24:00,100,FRC3,24,33,1046,760,1,False,10.7619261906941,106.68302613820323,0.0,10.0,29.2,Partly cloudy,286,6,2025-07-22,Gần,6:00 - 7:59,Trời ít mây,Không mưa (0),Gió mạnh (> 20),Trung bình (6 - 10),496.91200000000003,218.352
1834,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-07-22 06:24:00,0,FRC3,24,33,1046,760,1,False,10.761156760056346,106.68331581677815,0.0,10.0,29.2,Partly cloudy,286,6,2025-07-22,,6:00 - 7:59,Trời ít mây,Không mưa (0),Gió mạnh (> 20),Trung bình (6 - 10),513.4480000000001,251.37600000000003
1835,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-22 06:24:00,700,FRC2,27,35,589,454,1,False,10.755556817425111,106.68578400873503,0.0,10.0,29.2,Partly cloudy,135,6,2025-07-22,Xa,6:00 - 7:59,Trời ít mây,Không mưa (0),Gió mạnh (> 20),Trung bình (6 - 10),629.2,490.8
1836,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-22 06:24:00,600,FRC2,27,35,589,454,1,False,10.756358876280022,106.6853232069683,0.0,10.0,29.2,Partly cloudy,135,6,2025-07-22,Xa,6:00 - 7:59,Trời ít mây,Không mưa (0),Gió mạnh (> 20),Trung bình (6 - 10),607.1519999999999,457.77600000000007
1837,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-07-22 06:24:00,500,FRC2,27,35,589,454,1,False,10.757138847709548,106.684944289696,0.0,10.0,29.2,Partly cloudy,135,6,2025-07-22,Trung bình,6:00 - 7:59,Trời ít mây,Không mưa (0),Gió mạnh (> 20),Trung bình (6 - 10),590.616,424.752
